LIB,Filename,Entry-point,add-key,taint-analysis,ept3,2-generatebpl,2-product,2-verify,ept7,2-s-generatebpl,2-s-product,2-s-verify,ept11,3-generatebpl,3-product,3-verify,ept15,3-s-generatebpl,3-s-product,3-s-verify,ept19,1+2-addkey,1+2-taint-analysis,1+2-generatebpl,1+2-product,1+2-verify,ept25,1+2-s-addkey,1+2-s-taint-analysis,1+2-s-generatebpl,1+2-s-product,1+2-s-verify,ept31,1+3-addkey,1+3-taint-analysis,1+3-generatebpl,1+3-product,1+3-verify,ept37,1+3_s-addkey,1+3_s-taint-analysis,1+3_s-generatebpl,1+3_s-product,1+3_s-verify,ept43,ept9
BearSSL,AES_ct64,key_sched,0.0087511539459228,0.0494120121002197,,1.3881049156188965,5.884514570236206,1.3516833782196045,,1.429170846939087,6.232946872711182,1.498389720916748,,1.397416114807129,6.036697149276733,1.5011396408081057,,1.4334330558776855,6.025477886199951,2.24473237991333,,0.0143589973449707,0.0491647720336914,1.4699676036834717,5.771095514297485,1.2596418857574463,,0.0204286575317382,0.054617166519165,1.4517335891723633,6.066530704498291,1.2407188415527344,,0.0182993412017822,0.0515949726104736,1.5644207000732422,6.055620193481445,1.2466368675231934,,0.0127089023590087,0.0575292110443115,1.4205429553985596,5.964968681335449,1.2852747440338137,,
BearSSL,RSA_i32,decrypt,0.0236289501190185,0.1800599098205566,,1.5795323848724363,6.823539018630981,4.975309610366821,,1.573843240737915,6.991014003753662,5.2209460735321045,,1.596956491470337,6.92682671546936,5.450314521789551,,1.6056342124938965,6.962070226669312,7.856245756149292,,0.0199255943298339,0.1872391700744629,1.7624824047088623,7.024441480636597,4.965223789215088,,0.0206732749938964,0.1771740913391113,1.7421298027038574,6.968599557876587,5.109938621520996,,0.0168459415435791,0.1817266941070556,1.7244184017181396,6.9949119091033936,5.323427677154541,,0.0217683315277099,0.1780025959014892,1.7363362312316897,6.949728727340698,5.25531005859375,,
BearSSL,Poly1305_ctmul_ChaCha20,run,0.0238759517669677,0.1080703735351562,,1.5147640705108645,7.386467218399048,2.2343456745147705,,1.488431692123413,7.682928323745727,3.061162233352661,,1.4822635650634766,7.457565069198608,3.290282249450684,,1.4956347942352295,7.372145891189575,6.796817779541016,,0.0176975727081298,0.1070356369018554,1.6473345756530762,7.202622175216675,1.9852445125579836,,0.0226752758026123,0.0991740226745605,1.6641032695770264,7.255066156387329,2.008851766586304,,0.0249454975128173,0.1039650440216064,1.686291217803955,7.233615398406982,1.982884645462036,,0.0198848247528076,0.1029784679412841,1.659196376800537,7.1614532470703125,1.947787523269653,,
BearSSL,Poly1305_ctmulq_ChaCha20,run,0.0260472297668457,0.1552934646606445,,1.804269313812256,8.15346097946167,2.592297077178955,,1.8542001247406008,8.197269439697266,3.6555116176605225,,1.790295124053955,8.170907497406006,3.895632982254028,,1.775339126586914,8.156345129013062,15.696864128112791,,0.0190856456756591,0.1499321460723877,2.093933343887329,8.206115484237671,2.324787378311157,,0.0308239459991455,0.1527075767517089,2.083003520965576,8.217854976654053,2.4094955921173096,,0.0266268253326416,0.1549358367919922,2.088388442993164,8.161978006362915,2.352572202682495,,0.0275502204895019,0.1601765155792236,2.151787519454956,8.135772466659546,2.3272645473480225,,
BearSSL,DES_ct,cbc_decrypt,0.0237777233123779,0.0627253055572509,,1.4187283515930176,5.7816996574401855,1.0416419506072998,,1.3646419048309326,5.7668774127960205,1.1085476875305176,,1.3995161056518557,5.815037727355957,1.0463075637817385,,1.3911683559417725,5.8093907833099365,1.0798437595367432,,0.0122871398925781,0.0588352680206298,1.418506383895874,5.531736373901367,0.9931015968322754,,0.0190820693969726,0.0607669353485107,1.4945659637451172,5.851705312728882,1.0250401496887207,,0.0180275440216064,0.0534727573394775,1.4532780647277832,5.811736583709717,1.0291385650634766,,0.0183908939361572,0.062286376953125,1.4428250789642334,5.80852484703064,1.0215208530426023,,
BearSSL,DES_ct,cbc_encrypt,0.0151898860931396,0.0597944259643554,,1.3934211730957031,5.747463941574097,1.0293080806732178,,1.3784410953521729,5.931522607803345,1.0902328491210938,,1.373373031616211,6.0769593715667725,1.0635886192321775,,1.382856845855713,5.954553604125977,1.062305927276611,,0.0154166221618652,0.0583345890045166,1.4367377758026123,5.666780233383179,1.0693392753601074,,0.0205276012420654,0.0579578876495361,1.4798824787139893,5.905078172683716,1.028909683227539,,0.0152251720428466,0.0570917129516601,1.444256067276001,5.762033462524414,1.031747817993164,,0.0166001319885253,0.0524978637695312,1.4446678161621094,5.897513628005981,1.0302472114562988,,
Tongsuo,curve448,ossl_x448,0.0671513080596923,0.841181755065918,,2.0109822750091557,9.57121229171753,4332.627523183823,,2.396856546401977,9.494388580322266,5139.514327287674,,2.384953498840332,9.451322555541992,5062.264053344727,,2.3596677780151367,9.487430334091188,5154.306058168411,,0.0428695678710937,0.5401780605316162,2.353438377380371,9.108861923217772,698.524739742279,,0.0785808563232421,0.8484289646148682,2.355923175811768,9.222002506256104,1107.4324569702148,,0.0552923679351806,0.8394668102264404,2.4641120433807373,9.26355004310608,1372.4454953670502,,0.064521312713623,0.8539490699768066,2.480886697769165,9.21698832511902,1366.8200533390043,,
Tongsuo,curve448,derive_pub_key,0.0407691001892089,0.5589227676391602,,2.4216842651367188,12.219557523727415,5009.067316770554,,2.452018976211548,10.834003925323486,4789.712562799454,,2.3744070529937744,10.742185592651367,4691.495918512344,,2.3266727924346924,10.944462537765505,4769.458675861359,,0.045344591140747,0.5231747627258301,2.899585485458374,11.06198501586914,1067.7286837100985,,0.072657823562622,0.7596907615661621,3.1261603832244877,10.908296585083008,1145.3159174919128,,0.0423734188079834,0.5317676067352295,2.8382327556610107,10.7726411819458,1069.243827342987,,0.0549969673156738,0.5464823246002197,2.9495303630828857,10.818557024002075,1021.6108469963074,,
Tongsuo,AES,decrypt,0.0255799293518066,0.1449329853057861,,1.2614095211029053,9.504454612731934,2.173325300216675,,1.2533354759216309,9.324658155441284,2.7529501914978027,,1.2667229175567627,9.716439723968506,2.70212984085083,,1.2815730571746826,9.65318727493286,2.565325975418091,,0.0159888267517089,0.1342663764953613,1.415893316268921,9.026429891586304,2.365692377090454,,0.0278775691986084,0.1401526927947998,1.4163837432861328,9.374021053314207,2.53273606300354,,0.0380744934082031,0.1402006149291992,1.4080193042755127,9.451606273651125,2.556315898895264,,0.0345838069915771,0.1449294090270996,1.3975906372070312,9.259561777114868,2.653996706008911,,
Tongsuo,AES,encrypt,0.0192766189575195,0.1462171077728271,,1.257366180419922,8.962062358856201,1.9245343208312988,,1.3169960975646973,8.926911115646362,1.9443347454071045,,1.278364658355713,9.02287745475769,2.1781506538391118,,1.2979388236999512,8.987432718276978,2.176050901412964,,0.0185680389404296,0.1397311687469482,1.39052414894104,8.585381984710693,2.231638193130493,,0.0170459747314453,0.144366979598999,1.3899545669555664,8.649091482162476,2.362622022628784,,0.0220272541046142,0.150397777557373,1.3804190158843994,8.875038385391235,2.2516188621521,,0.0183382034301757,0.1384153366088867,1.3916749954223633,8.717053651809692,2.367133617401123,,
